datetime,in_avg_response_time,in_throughput,in_progress_requests,http_error_count,ballerina_error_count,cpu,memory,cpuPercentage,memoryPercentage
2021-02-18 06:41:50+00:00,11.39401183569405,134.18226741423547,1.5288743430580631,0,0,470.477386,549.6328125,47.0477386,78.51897321428571
2021-02-18 06:42:00+00:00,30.58227920392715,83.43991373245798,1.276641068644313,0,0,502.248221,549.71484375,50.2248221,78.53069196428571
2021-02-18 06:42:10+00:00,119.8088209107113,265.28682771017225,7.945925507774687,0,0,502.248221,549.71484375,50.2248221,78.53069196428571
2021-02-18 06:42:20+00:00,13.914129740976644,133.83216518279977,1.8621581098692928,0,0,502.248221,549.71484375,50.2248221,78.53069196428571
2021-02-18 06:42:30+00:00,32.5342021444888,132.88452472452715,2.174868575186756,0,0,502.248221,549.71484375,50.2248221,78.53069196428571
2021-02-18 06:42:40+00:00,158.5325838640401,172.32536119513298,6.829796193892107,0,0,502.248221,549.71484375,50.2248221,78.53069196428571
2021-02-18 06:43:00+00:00,12.639467150916785,134.34391283751776,1.6980354732354337,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:43:10+00:00,34.158893514543145,132.11784300474503,2.250253178094484,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:43:20+00:00,98.31405012736244,268.6097859720062,6.602028990687978,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:43:30+00:00,23.660333495735586,94.38893879444927,1.1180361786944677,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:43:40+00:00,22.66705166063604,126.01373373174148,1.4283771180030176,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:43:50+00:00,91.9361772369068,264.35255727622416,6.075890889694124,0,0,510.855585,549.734375,51.0855585,78.53348214285715
2021-02-18 06:44:00+00:00,33.732942447983746,132.8865925245014,2.2134062644094925,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:44:10+00:00,108.28391214414503,261.3803734119423,7.075822347685646,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:44:20+00:00,11.315211665608466,89.6074340982363,1.0139270836336052,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:44:30+00:00,20.335494891926555,134.62565492166664,1.3640468958520449,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:44:40+00:00,92.56128086607244,266.60383681680383,6.16929815489318,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:44:50+00:00,19.240579800208856,134.82802796187607,1.293787964928005,0,0,457.347952,549.7421875,45.7347952,78.53459821428571
2021-02-18 06:45:00+00:00,144.99785371938466,163.7499331696041,5.935847214071319,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:45:10+00:00,13.86054966855524,133.75011840484984,1.8538501593255656,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:45:20+00:00,10.518004524567472,134.84509145203435,1.418301282008212,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:45:30+00:00,25.153468575075404,133.7721037708791,1.684491669795689,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:45:40+00:00,109.19212828727592,169.68341519786776,4.63202331012717,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:45:50+00:00,22.413334511472733,133.13749020983056,1.4958556524348794,0,0,442.701863,549.75,44.2701863,78.53571428571429
2021-02-18 06:46:10+00:00,127.01420666475175,264.02045286300165,8.38358709091566,0,0,503.046007,549.91796875,50.3046007,78.55970982142857
2021-02-18 06:46:20+00:00,31.138662595715395,132.64863788270648,2.072287928984133,0,0,503.046007,549.91796875,50.3046007,78.55970982142857
2021-02-18 06:46:30+00:00,20.818094245230668,103.05573527280096,1.072078546520238,0,0,503.046007,549.91796875,50.3046007,78.55970982142857
2021-02-18 06:46:40+00:00,27.996994769306223,117.22257689724594,1.6393376287035155,0,0,503.046007,549.91796875,50.3046007,78.55970982142857
2021-02-18 06:46:50+00:00,86.46500113655188,268.77965991471086,5.810008400001875,0,0,503.046007,549.91796875,50.3046007,78.55970982142857
2021-02-18 06:47:00+00:00,11.633402506329114,134.96583143507974,1.5701118416856494,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:47:10+00:00,12.751909233333333,133.9667458432304,1.7083317832779097,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:47:20+00:00,13.306487030201342,84.80364257256689,1.1284385700056916,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:47:30+00:00,13.05179493125443,133.41527987897126,1.741308873676248,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:47:40+00:00,11.682789319014084,132.22832665983796,1.5447956823726603,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:47:50+00:00,11.475358593619973,133.08721735117675,1.527223543331795,0,0,443.550353,551.82421875,44.3550353,78.83203125
2021-02-18 06:48:00+00:00,21.37254896976744,81.7024510735322,1.7461896365190954,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:48:10+00:00,23.705537524296936,133.7882999991516,1.5870580415498443,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:48:20+00:00,27.144583439260312,133.42298198197972,1.806952897420989,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:48:30+00:00,109.74462931270882,265.1839462927835,7.275628471395702,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:48:40+00:00,34.26427816232376,91.14165675337608,1.5580699257489066,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:48:50+00:00,24.3368102401219,133.73374585112762,1.6229553746078689,0,0,435.055332,552.03515625,43.5055332,78.86216517857143
2021-02-18 06:49:10+00:00,123.41120250039988,264.7844864250076,8.169342968290248,0,0,466.622845,552.09765625,46.6622845,78.87109375
2021-02-18 06:49:20+00:00,31.2337096344908,132.58550918907832,2.067928654914508,0,0,466.622845,552.09765625,46.6622845,78.87109375
2021-02-18 06:49:30+00:00,22.051362218781183,108.24654449203072,1.1934455271914457,0,0,466.622845,552.09765625,46.6622845,78.87109375
2021-02-18 06:49:40+00:00,36.63385605324923,109.79954968801115,2.015221068654238,0,0,466.622845,552.09765625,46.6622845,78.87109375
2021-02-18 06:49:50+00:00,45.25919748063193,119.06813041935769,2.680471309416083,0,0,466.622845,552.09765625,46.6622845,78.87109375
2021-02-18 06:50:00+00:00,32.90905117441078,132.5730459428375,2.1795786412670606,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:50:10+00:00,37.04140261343795,131.96872589017644,2.4529706857679856,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:50:20+00:00,142.30269491852798,265.5664015333716,9.44770365450367,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:50:30+00:00,16.007148960375392,89.12639405204462,1.4266594658921936,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:50:40+00:00,16.828781085653105,133.07370820668692,2.2394683036664134,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:50:50+00:00,16.25504730495464,132.75894015193626,2.158002852325366,0,0,421.037189,552.2265625,42.1037189,78.88950892857143
2021-02-18 06:51:00+00:00,15.92506323554604,132.44469653998866,2.109190167612025,0,0,413.210561,553.20703125,41.3210561,79.02957589285714
2021-02-18 06:51:10+00:00,23.043653661147903,85.95009961104259,1.9806043275780283,0,0,413.210561,553.20703125,41.3210561,79.02957589285714
